customer_no,customer_name,recency,frequency,monetary,avg_order_value,customer_tenure,log_tenure,avg_gap,gap_std,gap_cv,min_gap,max_gap,median_gap,recency_gap_ratio,recent_orders,prior_orders,recent_revenue,prior_revenue,order_trend,revenue_trend,seasonality_cv,peak_quarter,orders_per_month,revenue_per_month,order_value_cv,is_churned,is_churned_relative,churn_label,churn_probability,risk_category,revenue_at_risk
CUST0233,First Foods & Inc,9,58,177340.79,3057.599827586207,1060,6.966967138613983,18.43859649122807,23.061267422625424,1.2507062255848234,0.0,148.0,13.0,0.48810656517602286,3,12,18233.56,50943.729999999996,-0.75,-0.6420843153809114,0.16417076847224943,2,1.641509433962264,5019.0789622641505,1.2979367343196282,0,0,0,0.010754322424179924,Low,1907.1800346187829
CUST0234,Customer_0234,1,60,221613.95,3693.5658333333336,1064,6.970730078143525,18.016949152542374,16.41749647576794,0.9112251101319929,0.0,61.0,14.0,0.055503292568203196,10,10,19526.04,54627.83,0.0,-0.6425624082084168,0.17213259316477408,4,1.6917293233082706,6248.513627819549,1.3005652450946283,0,0,0,0.0018154653382176189,Low,402.3324446904925
CUST0235,Global Associates,4,201,916890.05,4561.642039800995,1066,6.9726062513017535,5.31,4.9432863969236145,0.9309390578010575,0.0,23.0,4.0,0.7532956685499059,36,29,184050.60000000003,167464.68000000002,0.2413793103448276,0.09904130232118206,0.17974824417697152,1,5.656660412757974,25803.659943714825,1.597709707762201,0,0,0,0.024847373297459004,Low,22782.309345075853
CUST0236,East Water LLC,7,75,285396.26,3805.2834666666668,1060,6.966967138613983,14.22972972972973,11.55635067925181,0.8121272082285222,0.0,47.0,14.0,0.4919278252611586,14,12,41653.2,62519.52000000001,0.16666666666666666,-0.33375688105091034,0.15925753659705702,2,2.122641509433962,8077.2526415094335,1.2789168236424422,0,0,0,0.008594390149775711,Low,2452.806805726828
CUST0237,Summit Direct,9,172,643141.78,3739.1963953488375,1064,6.970730078143525,6.169590643274854,5.827965981240811,0.9446276614143874,0.0,37.0,5.0,1.4587677725118482,34,26,93999.8,109503.86,0.3076923076923077,-0.14158459802238932,0.018988292579714558,4,4.849624060150376,18133.696804511277,1.5259148202122417,0,0,0,0.19853543935976659,Low,127686.43586292234
CUST0238,Classic Shop & Inc,15,64,268492.08,4195.18875,1037,6.945051063725834,16.22222222222222,14.231319894859393,0.8772731442036612,0.0,67.0,14.0,0.9246575342465754,13,9,48977.3,69801.85,0.4444444444444444,-0.29833808129727224,0.3423265984407288,3,1.8514946962391512,7767.369720347155,1.5521055364716796,0,0,0,0.019827971109634406,Low,5323.65320540565
CUST0239,Customer_0239,51,28,130904.64,4675.165714285714,1037,6.945051063725834,36.51851851851852,32.33641715842796,0.8854799830401167,4.0,109.0,26.0,1.396551724137931,6,4,40851.51,10852.91,0.5,2.7641065852384292,0.36885555678165877,1,0.8100289296046287,3787.0194792671164,1.185991118850926,0,0,0,0.24150505942111986,Low,31614.132861700302
CUST0240,Pacific Group,102,5,16682.5,3336.5,962,6.870053411798126,215.0,252.23930436525285,1.1732060668151296,4.0,519.0,168.5,0.4744186046511628,1,0,2366.41,0.0,1.0,1.0,0.3464101615137754,2,0.1559251559251559,520.2442827442827,1.1279698761798962,1,0,1,0.7321579544780626,Critical,12214.22507558028
CUST0241,West Inc LLC,10,82,378218.13000000006,4612.416219512196,1063,6.96979066990159,13.0,11.569356075426152,0.8899504673404732,0.0,45.0,10.0,0.7692307692307693,14,15,47120.03999999999,69174.23,-0.06666666666666667,-0.31882089616320997,0.3344221756293192,2,2.314205079962371,10674.077046095957,1.420242647067991,0,0,0,0.014691602975347797,Low,5556.630604038481
CUST0242,Green Shop,11,64,276069.5,4313.5859375,1063,6.96979066990159,16.6984126984127,16.988264374917595,1.0173580376614149,1.0,74.0,10.0,0.658745247148289,8,8,38556.69,85257.03,0.0,-0.5477594047083273,0.21650635094610965,1,1.80620884289746,7791.237064910631,1.5897371297584555,0,0,0,0.008450576070325719,Low,2332.946310446786
CUST0243,Pacific Center & Group,477,3,4947.78,1649.26,737,6.6039438246004725,130.0,141.4213562373095,1.0878565864408425,30.0,230.0,130.0,3.669230769230769,0,0,0.0,0.0,-1.0,-1.0,0.47140452079103173,3,0.12211668928086838,201.402170963365,0.9201501798642641,1,1,1,0.9999999985850867,Critical,4947.77999299932
CUST0244,Customer_0244,102,31,131801.66,4251.666451612903,1016,6.92461239604856,30.466666666666665,32.68420828572061,1.072785829947066,2.0,131.0,20.0,3.3479212253829322,3,4,13303.72,35413.090000000004,-0.25,-0.624327614449911,0.1935483870967742,1,0.9153543307086615,3891.7812992125987,1.3329730107200615,1,1,1,0.9981997703053059,Critical,131564.38673785803
CUST0245,Classic Beverage,9,180,732001.25,4066.6736111111113,1066,6.9726062513017535,5.905027932960894,5.457386230193672,0.9241931269675187,0.0,22.0,4.0,1.5241248817407758,32,32,106415.8,117262.01,0.0,-0.09249551495833981,0.19457667461575848,3,5.065666041275797,20600.410412757974,1.3874015073585375,0,0,0,0.22683844567250389,Low,166046.02578032995
CUST0246,Classic Group LLC,28,52,191674.11999999997,3686.0407692307685,1039,6.946975992135418,19.823529411764707,19.622136359074606,0.9898407065408554,0.0,84.0,13.0,1.4124629080118694,12,11,44689.69,50190.28999999999,0.09090909090909091,-0.10959490371543962,0.40703866324070626,3,1.5014436958614052,5534.382675649662,1.386759667128209,0,0,0,0.13544315776887905,Low,25960.948075371052
CUST0247,National Depot,6,46,190401.15,4139.155434782609,1038,6.946013991099227,22.933333333333334,28.7879393938756,1.2552880549655059,0.0,155.0,16.0,0.2616279069767442,9,7,62452.01000000001,31332.239999999998,0.2857142857142857,0.9932188059328032,0.4170288281141495,3,1.329479768786127,5502.923410404624,1.6333618598189428,0,0,0,0.0019959197386448116,Low,380.02541354567154
CUST0248,National Store & Group,11,35,128655.08,3675.8594285714285,1036,6.9440872082295275,30.147058823529413,25.802433938447553,0.8558856135680164,0.0,105.0,25.5,0.3648780487804878,5,9,9376.57,26107.339999999997,-0.4444444444444444,-0.6408454480617328,0.19518001458970663,2,1.0135135135135136,3725.533204633205,1.539026805128721,0,0,0,0.006231711498183145,Low,801.7413413356724
CUST0249,Customer_0249,35,9,25925.91,2880.6566666666668,773,6.651571873589727,92.25,87.32983453551255,0.9466648730136862,14.0,259.0,68.0,0.3794037940379404,1,2,190.48,12866.86,-0.5,-0.9851960773646407,0.5773502691896257,4,0.34928848641655885,1006.1802069857698,0.9103979505051852,0,0,0,0.11172775735583275,Low,2896.643781709158
CUST0250,Prime Inc,4,32,125332.95999999999,3916.6549999999997,1068,6.974478911025045,34.32258064516129,40.59013599121031,1.182607345608571,0.0,152.0,18.0,0.11654135338345865,7,3,53058.39,6987.67,1.3333333333333333,6.593144782166301,0.22821773229381923,2,0.898876404494382,3520.5887640449437,1.4294380234151214,0,0,0,0.001039221729384911,Low,130.24873544012988
CUST0251,Classic Associates Corp,17,28,170687.38,6095.977857142857,1042,6.949856455000773,37.96296296296296,38.66869284405417,1.0185899578433781,1.0,144.0,25.0,0.4478048780487805,2,9,16576.83,20609.670000000002,-0.7777777777777778,-0.19567707779891672,0.7284313590846835,2,0.8061420345489443,4914.223992322457,1.3095437233230718,0,0,0,0.00802507960819897,Low,1369.7798126149087
CUST0252,First Shop,71,4,20412.61,5103.1525,1012,6.920671504248683,313.6666666666667,251.8657049566958,0.8029724918916975,24.0,481.0,436.0,0.2263549415515409,2,0,8741.54,0.0,1.0,1.0,0.4330127018922193,3,0.11857707509881422,605.1168972332016,1.111051844097914,0,0,0,0.22691004944013174,Low,4631.826344302128
CUST0253,Heritage Depot & Solutions,3,77,297255.94,3860.4667532467533,1066,6.9726062513017535,13.986842105263158,16.718447632123926,1.1952982314594718,0.0,90.0,8.0,0.21448730009407338,7,14,13681.57,71888.78,-0.5,-0.8096842094134856,0.13662107219099134,2,2.1669793621013134,8365.551782363978,1.4853790884292515,0,0,0,0.002561277192593388,Low,761.3548594849086
CUST0254,Customer_0254,30,30,61618.49,2053.9496666666664,1044,6.951772164398911,34.96551724137931,35.273910592290534,1.0088199281818793,0.0,135.0,26.0,0.8579881656804734,6,5,17232.66,8716.96,0.2,0.9769116756300363,0.2309401076758503,1,0.8620689655172414,1770.6462643678162,1.3055408177879195,0,0,0,0.047278679187815094,Low,2913.2408207475924
CUST0255,Superior Solutions,1,101,432524.18999999994,4282.417722772277,1051,6.9584483932976555,10.5,10.25877303786492,0.9770260036061829,0.0,67.0,8.0,0.09523809523809523,24,14,140883.8,75125.51,0.7142857142857143,0.8753123938859116,0.15295881486807217,3,2.882968601332065,12346.075832540437,1.600491636404972,0,0,0,0.0016577204134348425,Low,717.0041790673703
CUST0256,Classic Associates LLC,9,112,444245.72,3966.4796428571426,1031,6.939253946041508,9.207207207207206,8.444597107690829,0.9171724842991018,0.0,45.0,7.0,0.977495107632094,20,24,49025.74999999999,130102.17,-0.16666666666666666,-0.6231750016160377,0.2901442287369986,3,3.258971871968962,12926.645586808922,1.8010808406663812,0,0,0,0.022372497999440324,Low,9938.886481959926
CUST0257,Coastal Direct,179,17,78284.87,4604.992352941176,1052,6.959398512133975,54.5625,61.36336447751215,1.1246435643072101,6.0,204.0,28.5,3.2806414662084764,1,5,23894.85,9614.980000000001,-0.8,1.4851689759105058,0.5217307723784341,1,0.4847908745247148,2232.458269961977,1.3183159880537512,1,1,1,0.9998082163348277,Critical,78269.85624070386
CUST0258,Heritage Outlet & Associates,3,64,339975.46,5312.1165625,1041,6.948897222313312,16.476190476190474,18.82076507894092,1.1423007706871657,0.0,86.0,10.0,0.18208092485549135,13,11,48756.40000000001,73520.95,0.18181818181818182,-0.3368366431608948,0.31040967553648624,4,1.8443804034582132,9797.563688760807,1.5615369810851916,0,0,0,0.001603187153277694,Low,545.0442899016746
CUST0259,Customer_0259,93,36,180758.60000000003,5021.072222222223,1067,6.97354301952014,27.82857142857143,25.37771801065989,0.9119303186582096,1.0,100.0,20.0,3.341889117043121,1,10,11493.94,38094.87,-0.9,-0.698281159641705,0.20286020648339487,1,1.0121836925960637,5082.2474226804125,1.7846035655173458,1,1,1,0.9956447146891947,Critical,179971.3447246183
CUST0260,Superior Industries,11,152,578099.14,3803.283815789474,1054,6.961296045910167,6.9072847682119205,7.350601783416542,1.064181082738157,0.0,58.0,5.0,1.5925215723873443,29,27,138942.58,97049.46999999999,0.07407407407407407,0.4316675814922019,0.19692933614599692,3,4.326375711574952,16454.434724857685,1.7102005555708577,0,0,0,0.17810953406623806,Low,102964.96846949293
CUST0261,Elite Solutions Corp,247,14,60496.689999999995,4321.192142857142,1043,6.950814768442584,61.23076923076923,62.399457591330936,1.0190866189538972,1.0,195.0,35.0,4.033919597989949,0,2,0.0,9772.31,-1.0,-1.0,0.4948716593053935,1,0.4026845637583893,1740.0773729626078,1.1650788586041856,1,1,1,0.9999980075632752,Critical,60496.56946417311
CUST0262,Valley Warehouse,10,67,258749.4,3861.931343283582,1033,6.9411900550683745,15.5,14.926744196498188,0.9630157546127863,0.0,60.0,11.0,0.6451612903225806,12,13,49448.15,65736.35,-0.07692307692307693,-0.2477807179741498,0.10195970911402585,4,1.9457889641819943,7514.503388189739,1.7640529210188127,0,0,0,0.008400216342693317,Low,2173.55093854209
CUST0263,Modern Market & Corp,27,54,242130.49,4483.897962962963,1031,6.939253946041508,18.943396226415093,19.234799287448958,1.0153828309111503,0.0,113.0,15.0,1.4252988047808766,11,10,34336.33,40968.44,0.1,-0.1618833912152867,0.28043991831112464,3,1.571290009699321,7045.504073714839,1.1375027221534681,0,0,0,0.21287238992975577,Low,51542.89608116283
CUST0264,Customer_0264,58,15,65248.14000000001,4349.876,788,6.670766320845874,52.142857142857146,30.87657101043828,0.5921534166385423,11.0,121.0,50.0,1.1123287671232875,4,4,3401.29,10466.710000000001,0.0,-0.6750373326479859,0.33554819712314443,4,0.5710659898477157,2484.0662436548228,1.9093550707318663,0,0,0,0.1753342270971694,Low,11440.232196427904
CUST0265,Premier Enterprises,172,6,15135.66,2522.61,981,6.889591308354466,161.8,148.1239345953246,0.9154754919364932,27.0,370.0,133.0,1.0630407911001236,1,0,30.93,0.0,1.0,1.0,0.47140452079103173,2,0.18348623853211007,462.86422018348617,1.1240349301308261,1,0,1,0.9565718230868324,Critical,14478.345879822446
CUST0266,Advanced Company Inc,32,62,147697.78,2382.222258064516,1066,6.9726062513017535,16.950819672131146,17.204094696232634,1.0149417567409968,0.0,67.0,10.0,1.8878143133462284,9,16,36207.42,38553.28999999999,-0.4375,-0.06084746593611066,0.2660068145559781,1,1.7448405253283303,4156.597936210132,1.6844800150369037,0,0,0,0.34836504534469626,Medium,51452.74382701097
CUST0267,Golden Plus,9,66,201179.62999999998,3048.176212121212,1066,6.9726062513017535,16.26153846153846,12.210749520244605,0.7508975580093655,0.0,49.0,14.0,0.5534531693472091,13,14,52554.630000000005,39267.41,-0.07142857142857142,0.33837780490233504,0.27328786380744813,4,1.857410881801126,5661.715666041276,1.970989862507265,0,0,0,0.004323546009726398,Low,869.809386524733
CUST0268,Superior Plus & Industries,53,24,33519.49,1396.6454166666665,1025,6.933423025730715,42.26086956521739,52.77070243585092,1.2486894609306287,2.0,247.0,30.0,1.2541152263374487,7,5,13328.44,5803.02,0.4,1.2968109708393216,0.40824829046386296,2,0.702439024390244,981.058243902439,1.3884166542523169,0,0,0,0.25304893162706926,Low,8482.071133184232
CUST0269,Customer_0269,17,54,169038.69,3130.346111111111,1067,6.97354301952014,19.81132075471698,17.93155427191621,0.9051165489633896,1.0,79.0,17.0,0.8580952380952381,7,5,27872.860000000004,8506.07,0.4,2.2768199650367333,0.34479605046343065,2,1.5182755388940954,4752.727928772259,1.4362291904642452,0,0,0,0.017001309187892853,Low,2873.879033406372
CUST0270,Premier Water,10,31,168535.93,5436.642903225807,1031,6.939253946041508,34.03333333333333,32.91313890597003,0.9670853743184142,0.0,146.0,32.0,0.29382957884427036,6,4,40774.03,10544.380000000001,0.5,2.866896868284337,0.4391522119712287,4,0.9020368574199806,4904.052279340446,1.2683609709184132,0,0,0,0.003708644711244448,Low,625.0398854491644
CUST0271,National Enterprises Inc,21,68,286812.85000000003,4217.836029411766,1066,6.9726062513017535,15.597014925373134,18.251658041321882,1.1702019988215944,0.0,108.0,11.0,1.3464114832535885,13,15,52415.07000000001,65574.89,-0.13333333333333333,-0.20068382882533226,0.314948596160961,1,1.9136960600375235,8071.656191369608,1.5060919080576294,0,0,0,0.08974560620749082,Low,25740.193091348137
CUST0272,Silver Center,24,11,25521.13,2320.1027272727274,1017,6.925595197110468,99.3,83.90874672987182,0.8450024846915591,16.0,281.0,75.5,0.24169184290030213,1,2,3582.5,5253.41,-0.5,-0.3180619825979697,0.34815531191139565,2,0.32448377581120946,752.8356932153393,0.9718085624602413,0,0,0,0.043647229465765026,Low,1113.9266173356198
CUST0273,Modern Store & Trading,1,139,585870.12,4214.892949640288,1068,6.974478911025045,7.731884057971015,8.262605812852026,1.0686406768262227,0.0,43.0,5.0,0.12933458294283037,30,22,253310.67,97247.48,0.36363636363636365,1.6048044638277517,0.02755185921600973,2,3.9044943820224716,16457.02584269663,1.797570644147042,0,0,0,0.0019775873967892927,Low,1158.6093654674305
CUST0274,Customer_0274,31,19,79928.44,4206.76,904,6.807934943699926,48.5,45.025809591963636,0.9283672080817245,1.0,152.0,40.0,0.6391752577319587,6,3,10886.62,18323.23,1.0,-0.4058569367955322,0.6955869333894389,3,0.6305309734513275,2652.4924778761065,1.26166020361329,0,0,0,0.01767052820506055,Low,1412.3777534064898
CUST0275,Crystal LLC,2,27,80035.52,2964.2785185185185,970,6.878326468291325,37.23076923076923,35.99256333445307,0.9667424036113427,1.0,120.0,22.0,0.053719008264462804,6,6,14669.0,13089.319999999998,0.0,0.12068464977554239,0.3054152315272341,4,0.8350515463917525,2475.3253608247423,1.4113038176465136,0,0,0,0.0022620801231978353,Low,181.0467589418028
CUST0276,Blue Inc Inc,21,6,20831.81,3471.9683333333337,766,6.642486801367256,149.0,137.8985134075056,0.925493378573863,29.0,305.0,73.0,0.14093959731543623,2,0,18483.63,0.0,1.0,1.0,0.47140452079103173,4,0.23498694516971277,815.8672323759791,2.1277219290046263,0,0,0,0.008053391378363231,Low,167.76671904970095
CUST0277,Alpine Store,102,13,44799.119999999995,3446.0861538461536,1068,6.974478911025045,80.5,67.10710570694907,0.8336286423223487,0.0,200.0,86.5,1.2670807453416149,1,1,870.8,4521.17,0.0,-0.807394988465375,0.38717099668055127,1,0.3651685393258427,1258.4022471910112,0.9665658878677148,1,0,1,0.724896013397642,Critical,32474.70349172257
CUST0278,Classic Center & Solutions,45,35,128856.21,3681.606,1059,6.966024187106113,29.823529411764707,24.74288460711335,0.8296430736112957,1.0,89.0,24.0,1.5088757396449703,6,5,16936.260000000002,30195.47,0.2,-0.43911255562506557,0.14380637019563333,2,0.991501416430595,3650.3175637393774,1.1060532597464592,0,0,0,0.36108126416211794,Medium,46527.563201939345
CUST0279,Customer_0279,248,12,47508.75,3959.0625,1047,6.954638864880987,72.63636363636364,72.50416915912177,0.9981800510016764,4.0,200.0,44.0,3.414267834793492,0,4,0.0,7234.79,-1.0,-1.0,0.4330127018922193,1,0.34383954154727797,1361.2822349570201,2.0918900260026865,1,1,1,0.9999648788172557,Critical,47507.081436509296
CUST0280,West Trading,30,108,430348.5200000001,3984.708518518519,1068,6.974478911025045,9.700934579439252,8.812742653713737,0.908442643494576,0.0,43.0,7.0,3.092485549132948,17,17,87562.87,82575.92,0.0,0.06039230322835031,0.28847707272957834,1,3.033707865168539,12088.44157303371,1.2810077009123972,0,1,1,0.9700044780785319,Critical,417439.9915344687
CUST0282,Green Outlet,14,38,203348.47000000006,5351.2755263157915,1054,6.961296045910167,28.10810810810811,25.028632252530947,0.8904417243688895,2.0,97.0,20.0,0.4980769230769231,12,7,82568.90000000001,36072.48,0.7142857142857143,1.2889720917441774,0.303868562731382,1,1.081593927893738,5787.907115749527,1.517020470321434,0,0,0,0.005106314559381927,Low,1038.3612529890393
CUST0283,First Express & Wholesale,50,16,76365.45,4772.840625,1050,6.957497370876951,66.66666666666667,77.11000182176356,1.1566500273264533,1.0,279.0,43.0,0.75,3,3,988.7199999999999,12994.399999999998,0.0,-0.9239118389460076,0.5773502691896257,1,0.45714285714285713,2181.87,1.2652741785427646,0,0,0,0.09028331406192838,Low,6894.525905830488
CUST0284,Customer_0284,4,1,2126.02,2126.02,4,1.6094379124341003,4.0,0.0,0.0,4.0,4.0,4.0,1.0,1,0,2126.02,0.0,1.0,1.0,,4,1.0,2126.02,,0,0,0,0.10402547574218313,Low,221.16024193739617
CUST0285,Green LLC,33,9,55919.15,6213.238888888889,771,6.648984550024776,92.25,114.10114560586773,1.2368687870554766,8.0,349.0,52.5,0.35772357723577236,3,0,15706.03,0.0,1.0,1.0,0.2222222222222222,3,0.3501945525291829,2175.842412451362,0.6174767202994508,0,0,0,0.11287648034982473,Low,6311.956836153901
CUST0286,Valley Partners Corp,4,38,94521.74999999999,2487.41447368421,1066,6.9726062513017535,28.7027027027027,28.56655471085108,0.9952566142198588,1.0,119.0,20.0,0.1393596986817326,5,8,23789.430000000004,19752.36,-0.375,0.20438418497840274,0.278500138006799,1,1.0694183864915572,2660.0867729831143,1.8123834681357605,0,0,0,0.001582434511715441,Low,149.57447930773895
CUST0287,Metro Center,58,40,107659.28,2691.482,1012,6.920671504248683,24.46153846153846,23.83258070025166,0.9742878902618605,0.0,119.0,20.0,2.3710691823899372,2,8,1859.69,17401.769999999997,-0.75,-0.8931321354092141,0.18257418583505539,4,1.1857707509881423,3191.4806324110673,1.522651857204082,0,1,1,0.9073009828239901,Critical,97679.37055412313
CUST0288,Pacific Direct & Associates,4,24,84480.04999999999,3520.002083333333,981,6.889591308354466,42.47826086956522,51.59533943471445,1.2146292804487535,1.0,237.0,24.0,0.09416581371545547,4,3,19116.269999999997,5305.860000000001,0.3333333333333333,2.6028598568375334,0.4303314829119352,4,0.7339449541284403,2583.487767584097,1.5745033159456914,0,0,0,0.0022100146469487187,Low,186.70214787496008
CUST0289,Customer_0289,52,42,152983.79000000004,3642.471190476191,1066,6.9726062513017535,24.73170731707317,21.530239652920613,0.8705520964198671,0.0,88.0,21.0,2.1025641025641026,4,10,16714.8,29015.53,-0.6,-0.4239360783690665,0.12295185226055291,3,1.1819887429643527,4305.359943714823,1.4471959432178747,0,1,1,0.7648808286220978,Critical,117014.36806094903
CUST0290,Alpine LLC,17,52,255434.84,4912.208461538461,1033,6.9411900550683745,19.92156862745098,19.51701118230443,0.9796924904503208,1.0,92.0,14.0,0.8533464566929134,7,11,24230.070000000003,50378.78,-0.36363636363636365,-0.5190421443314029,0.21757131728816848,3,1.5101645692158763,7418.243175217813,1.041882104178085,0,0,0,0.04548237964217733,Low,11617.784366718823
CUST0292,First Direct,7,33,108944.37000000001,3301.344545454546,1064,6.970730078143525,33.03125,32.527392302488686,0.9847460299712752,0.0,136.0,22.0,0.2119205298013245,5,8,8111.33,16833.6,-0.375,-0.5181464452048284,0.4004894464969497,2,0.9304511278195489,3071.739755639098,1.107017810334956,0,0,0,0.005161592216734022,Low,562.3264122489915
CUST0293,First Sales & Enterprises,1,189,886117.7899999999,4688.453915343915,1065,6.97166860472579,5.659574468085107,5.789633353106983,1.0229803293083766,0.0,27.0,4.0,0.17669172932330826,27,36,130495.33000000002,143738.59,-0.25,-0.0921343391499804,0.14496453324892075,2,5.323943661971831,24961.06450704225,1.9293906286794904,0,0,0,0.002039141364559706,Low,1806.919439461231
CUST0294,Customer_0294,56,49,255828.84000000003,5220.996734693878,1068,6.974478911025045,21.083333333333332,22.299540433517894,1.0576857122617183,0.0,115.0,16.0,2.656126482213439,12,7,85297.98000000001,62456.58,0.7142857142857143,0.36571647054641815,0.2857142857142857,3,1.3764044943820224,7186.203370786518,1.272833986992143,0,1,1,0.9204771970686054,Critical,235484.61357251275
CUST0295,Crystal Associates,8,56,307997.77,5499.9601785714285,1059,6.966024187106113,19.10909090909091,19.081378092239298,0.9985497574435408,1.0,83.0,14.0,0.41864890580399616,12,6,74662.89,49928.56,1.0,0.4953944195466483,0.3912303982179758,3,1.5864022662889519,8725.149291784704,2.029136974634202,0,0,0,0.0011879355166890561,Low,365.8814900440271
CUST0296,Summit Wholesale Corp,35,19,126973.90999999999,6682.837368421052,1058,6.9650803456014065,56.833333333333336,55.5943818575011,0.9782002672874093,3.0,171.0,27.5,0.6158357771260997,3,5,1423.0100000000002,46594.920000000006,-0.4,-0.9694599754651365,0.2015636016329133,1,0.5387523629489603,3600.3944234404535,1.6989258774982314,0,0,0,0.023539978095067096,Low,2988.9630600450205
CUST0297,Silver Sales,4,90,368585.33,4095.3925555555556,1065,6.97166860472579,11.92134831460674,12.315201913139271,1.033037672261447,0.0,49.0,8.0,0.3355325164938737,16,19,54065.229999999996,84185.14,-0.15789473684210525,-0.3577817890425793,0.12830005981991685,4,2.535211267605634,10382.685352112676,1.7539816785163238,0,0,0,0.0027223432502794177,Low,1003.4157852775119
CUST0298,Modern Store & Retail,1,87,227379.74000000002,2613.5602298850577,1064,6.970730078143525,12.36046511627907,12.818105568661737,1.037024533306594,0.0,63.0,7.0,0.08090310442144873,12,11,25181.499999999996,26989.11,0.09090909090909091,-0.06697553198308519,0.22950159589075766,1,2.4530075187969924,6411.082894736843,1.4167436687295663,0,0,0,0.001605791188748,Low,365.12438299181116
CUST0299,Customer_0299,18,35,186427.04,5326.486857142857,1057,6.964135612418245,30.558823529411764,36.524953011788654,1.1952342660258077,0.0,148.0,19.5,0.5890279114533205,7,9,47921.94,39703.18,-0.2222222222222222,0.20700508120508238,0.44139543719072255,2,0.9933774834437086,5291.21210974456,1.4656574101340922,0,0,0,0.00998772565815799,Low,1861.982130782446
CUST0300,South Retail,1,195,694319.8700000001,3560.6147179487184,1067,6.97354301952014,5.494845360824742,5.887764974999706,1.07150694666974,0.0,36.0,4.0,0.18198874296435272,34,39,106369.2,139000.97,-0.1282051282051282,-0.23475929700346698,0.1064231276326385,1,5.482661668228678,19521.645829428304,1.528350065499111,0,0,0,0.0040807406406859125,Low,2833.33931114476
CUST0301,National Associates Inc,100,13,63753.33,4904.1023076923075,987,6.895682697747868,73.91666666666667,64.01769405027919,0.866079288166122,9.0,223.0,59.0,1.3528748590755355,1,3,102.24,15498.830000000002,-0.6666666666666666,-0.9934033730288029,0.15384615384615385,4,0.3951367781155015,1937.7911854103345,1.4903890563008004,1,0,1,0.7883680368018996,Critical,50261.08761168365
CUST0302,Blue Direct,868,1,3.87,3.87,868,6.767343125265392,868.0,0.0,0.0,868.0,868.0,868.0,1.0,0,0,0.0,0.0,-1.0,-1.0,,3,0.03456221198156682,0.1337557603686636,,1,0,1,0.9999999999905143,Critical,3.8699999999632904
CUST0303,Golden Goods & Services,4,75,315984.23000000004,4213.123066666667,1031,6.939253946041508,13.878378378378379,13.442880381479222,0.9686203974970422,0.0,59.0,9.0,0.2882181110029211,10,17,27876.44,58204.36,-0.4117647058823529,-0.5210592471079486,0.16510378329783743,2,2.1823472356935016,9194.497478176529,1.160310729425892,0,0,0,0.005569801871118444,Low,1759.969555497921
CUST0304,Customer_0304,4,90,398824.18999999994,4431.379888888889,1061,6.967909201801884,11.876404494382022,10.234545138801302,0.8617545102680377,0.0,41.0,8.0,0.336802270577105,17,16,120004.23000000001,36744.28,0.0625,2.265929554205444,0.15608375930152207,1,2.5447690857681433,11276.838548539112,1.3574477370977804,0,0,0,0.004947520715177674,Low,1973.1909417389563
CUST0305,Metro Associates,21,5,18639.96,3727.9919999999997,961,6.8690144506657065,235.0,74.39982078831463,0.3165949820779346,126.0,290.0,262.0,0.08936170212765958,1,1,16.77,7529.45,0.0,-0.9977727456852757,0.4,4,0.15608740894901146,581.8926118626431,1.2912908443288904,0,0,0,0.013238573264965013,Low,246.76647611601723
CUST0306,National Partners Corp,22,20,42820.7,2141.035,1052,6.959398512133975,54.21052631578947,60.332945622482086,1.1129378318710288,1.0,202.0,32.0,0.4058252427184466,6,1,3015.5600000000004,15100.23,5.0,-0.8002970815676317,0.4320493798938574,4,0.5703422053231939,1221.1226235741442,1.615604756615129,0,0,0,0.0004198586728779077,Low,17.97864227370302
CUST0308,Central Products & Retail,87,17,92941.08,5467.122352941176,977,6.885509670034818,55.625,51.275562730537956,0.9218078693130419,4.0,198.0,53.5,1.5640449438202246,1,1,1505.11,6730.08,0.0,-0.7763607564843212,0.40184120650821953,4,0.5220061412487205,2853.871443193449,1.7152897640435825,0,0,0,0.5912582618918082,High,54952.1814191475
CUST0309,Customer_0309,14,83,317356.92,3823.5773493975903,1054,6.961296045910167,12.682926829268293,12.632388363740157,0.99601523637182,0.0,56.0,8.0,1.1038461538461537,12,11,39802.399999999994,13169.020000000002,0.09090909090909091,2.0224268776264283,0.24691447628818308,2,2.3624288425047437,9032.929411764706,1.52863191684965,0,0,0,0.037007720977066144,Low,11744.656345501102
CUST0310,Blue Inc,3,47,147178.55999999997,3131.4587234042547,1025,6.933423025730715,22.217391304347824,19.697617502269164,0.8865855235855006,1.0,77.0,15.0,0.13502935420743642,9,6,15288.68,31118.359999999997,0.5,-0.5086926174772706,0.36357462746032043,4,1.375609756097561,4307.665170731707,1.1931915569946043,0,0,0,0.002162477852042039,Low,318.27037629544026
CUST0311,Advanced Water Inc,45,24,104856.79,4369.032916666666,1058,6.9650803456014065,44.04347826086956,44.36263606077607,1.0072464258616483,2.0,191.0,41.0,1.0217176702862785,5,4,30258.510000000002,4625.24,0.25,5.542041061653018,0.5270462766947299,1,0.6805293005671078,2973.2549149338374,1.3845724859117303,0,0,0,0.08153960304842894,Low,8549.981033532473
